Load,PV_rel
1.40527344,0
1.20458984,0
0.42016602,0
0.36010742,0
0.5246582,0
0.54003906,0
0.75488282,0
1.8251953,0.019461264
1.17504884,0.102120476
0.64013672,0.227098438
0.9699707,0.353562549
1.20019532,0.453324676
0.96972656,0.528981924
1.6298828,0.547054492
1.30004884,0.470432462
2.17529296,0.32711394
1.12451172,0.15816541
1.23510742,0.027949378
1.18969726,0
1.46069336,0
1.27465822,0
1.09033202,0
0.58007812,0
0.5,0
0.41992188,0
0.37988282,0
0.33984374,0
0.5,0
0.3400879,0
0.53515624,0
1.11450196,0
0.77514648,0.038279342
0.5,0.167418525
0.48046876,0.323732339
0.45483398,0.462787313
0.41503906,0.53474624
0.60473632,0.555844707
1.05004884,0.535316338
0.47021484,0.466841337
0.41992188,0.341351751
0.3996582,0.177144285
0.52026368,0.036013572
0.42504882,0
1.29492188,0
0.61987304,0
1.51464844,0
0.38574218,0
0.5246582,0
0.39526368,0
0.37988282,0
0.47973632,0
0.44018554,0
0.39965822,0
0.62011718,0
0.58007812,0
0.45996094,0.023719939
0.48535156,0.102734427
0.53491212,0.181549138
0.62524414,0.239416434
0.45483398,0.271604995
0.5,0.283221334
3.42504882,0.26925639
0.73510742,0.22602646
0.55957032,0.155997092
0.38500976,0.073410969
2.1201172,0.013087871
0.8798828,0
0.75976564,0
1.01000976,0
1.4501953,0
1.3203125,0
0.71972658,0
0.47998046,0
0.37988282,0
0.37011718,0
0.40039062,0
0.43945314,0
0.55029296,0
0.97998046,0
2.35986328,0.014778672
0.68994142,0.0620139
1.56054688,0.125075413
0.48974608,0.18170019
0.39013672,0.211413457
0.859375,0.20837294
0.45019532,0.188702152
0.56005858,0.154408616
0.86035158,0.102466433
1.16992186,0.054188464
1.52001954,0.012946565
0.54980468,0
1.03027344,0
1.62988282,0
1.58007812,0
1.39990234,0
1.14013672,0
0.75,0
0.33984376,0
0.41992186,0
0.41992188,0
0.37988282,0
0.5102539,0
0.8100586,0
0.43945312,0.024865006
0.38085938,0.100380949
0.43945312,0.19951938
0.43017578,0.28835708
0.35009766,0.334944249
0.47949218,0.344182746
1.15039064,0.32303068
0.4501953,0.272944967
1.40966798,0.188580337
0.52001952,0.092360609
0.5498047,0.020718402
0.61035156,0
1.13037108,0
1.4794922,0
1.4501953,0
1.27978516,0
0.77050782,0
0.3798828,0
0.359375,0
0.45996094,0
0.34082032,0
0.359375,0
0.640625,0
1.67285156,0
0.63671876,0.03175977
0.60009764,0.124973088
0.61962892,0.242802908
0.34033202,0.335928519
0.32958984,0.37353544
0.52050782,0.387081337
0.41992188,0.365763603
0.36035156,0.31101966
0.45996094,0.229529878
0.63964844,0.12083623
0.51953124,0.027866543
0.6201172,0
0.60058592,0
0.77929688,0
1.31054688,0
2.13964844,0
0.80029296,0
1.5,0
0.40966798,0
0.40039062,0
0.3203125,0
0.5,0
0.41992188,0
0.54003906,0.001154812
0.39941406,0.062457308
0.48046874,0.225003209
0.4794922,0.417959162
0.9501953,0.590274676
0.91015626,0.692702128
0.70019532,0.733266731
0.44970702,0.715569357
0.59033204,0.627681819
0.41992186,0.471865013
1.52978516,0.251110734
0.69970704,0.056941497
0.61035156,0
0.75,0
1.16992188,0
1.22998046,0
1.91992188,0
1.31982422,0
2.00976562,0
0.37060546,0
0.4301758,0
0.40966796,0
0.39990234,0
0.37988282,0
1.75,0.001456915
0.60058594,0.072704439
1.31933594,0.256134411
0.55029296,0.448057367
0.44970704,0.594835453
2.20068358,0.677109728
0.89990234,0.683507484
0.33984376,0.632837056
2.34960938,0.530468076
0.4501953,0.377214271
0.45996094,0.17733919
0.45996094,0.036876026
0.60058594,0
0.57910156,0
1.11035156,0
1.47021484,0
2.25,0
1.19970704,0
1.87011718,0
0.66015626,0
0.3798828,0
0.40039064,0
0.3798828,0
0.5,0
0.37304688,0.00146666
0.45654296,0.057789334
0.43994142,0.176257467
0.44042968,0.289307242
0.33984376,0.376351816
0.41992186,0.411897616
0.85986328,0.413237589
0.86035158,0.362781556
0.5595703,0.287416664
0.55029298,0.189686422
0.48632812,0.088136043
1.97314452,0.020645312
1.37060548,0
1.02001952,0
0.9301758,0
1.13964842,0
1.01953126,0
0.42089844,0
0.52636718,0
0.60302734,0
0.4897461,0
0.47021484,0
0.5600586,0
0.5,0
0.46972656,0.001359463
0.99348958,0.050894569
1.55680338,0.161737045
0.6098633,0.289302369
0.54003906,0.390818641
0.53027344,0.440816647
0.46972656,0.443672004
0.41015624,0.404120907
0.54003906,0.346765237
1.41015626,0.25992044
1.28027344,0.147874427
0.609375,0.043151968
0.72021484,0.001145067
0.8798828,0
0.8803711,0
1.1196289,0
1.04003908,0
1.04003906,0
0.41992186,0
0.47021486,0
0.39013672,0
0.3696289,0
0.37011718,0
0.6233724,0
0.86686198,0.001627456
0.3696289,0.038703261
0.44970704,0.120003011
0.34082032,0.193404235
0.33984374,0.247290596
0.43945312,0.262692964
1.31054688,0.245278201
0.37011718,0.209342592
0.7998047,0.168924166
0.9296875,0.120407438
0.62011718,0.064508684
1.23046876,0.017478106
1.26953124,0
1.24348958,0
1.47672526,0
1.15966798,0
1.10009766,0
0.80029296,0
0.49023438,0
0.3798828,0
0.39941408,0
0.36035156,0
0.47949218,0
0.47021484,0
1.47021484,0.002260898
0.8100586,0.04536414
0.64339192,0.143596261
0.59635418,0.237389421
0.49023438,0.305547702
0.3798828,0.333063416
1.47021484,0.321944085
0.59033204,0.286753986
1.359375,0.236609802
0.52050782,0.170936561
1.25292968,0.08618212
1.42675782,0.020387063
0.66992186,0
0.65039064,0
0.50976562,0
1.10009766,0
1.03955078,0
0.98046874,0
0.7998047,0
0.45996092,0
0.3701172,0
0.3798828,0
0.4404297,0
0.59960938,0
1.36035156,0.00183698
0.56982422,0.038016221
1.3696289,0.122775534
0.43017578,0.243796923
0.35986328,0.373652383
0.4296875,0.469394592
0.36035156,0.506553232
0.40039062,0.511498946
0.33984376,0.466675668
0.47949218,0.359546132
0.7607422,0.205064427
2.5,0.059816346
0.72949218,0.001968541
1.10009766,0
1.14013672,0
1.27978516,0
0.92333984,0
0.84667968,0
0.36035156,0
0.51953126,0
0.33984374,0
0.47021484,0
0.39990236,0
0.54003906,0
1.54980468,0.004170967
0.5703125,0.070964912
0.64013672,0.205098535
0.44970704,0.333716347
0.43017578,0.426637308
1.06005858,0.472854156
1.60009766,0.448778516
0.65966798,0.380025776
0.70996094,0.314167375
0.5703125,0.21754322
0.53027342,0.122132348
0.54003908,0.038878676
0.6298828,0.001690801
1.53955078,0
0.80029298,0
1.4501953,0
0.56982422,0
1.44970704,0
0.5205078,0
0.37988282,0
0.38964844,0
0.5,0
0.37011718,0
0.54003906,0
0.5,0.003391347
1.58984376,0.048716506
0.5600586,0.123944964
0.52001952,0.188156418
0.33007812,0.240459176
0.41992188,0.299539755
0.4404297,0.349849609
1.859375,0.353962105
0.33984374,0.309884338
0.34082032,0.244815302
0.13964844,0.147981624
0.21972656,0.047995357
0.24023436,0.002109847
0.25,0
0.1904297,0
0.27929688,0
0.16015624,0
0.28027344,0
0.16015624,0
0.2998047,0
0.13964844,0
0.24023436,0
0.24023438,0
0.16992188,0
0.29003906,0.006509827
0.12988282,0.094884628
0.22949218,0.267034473
0.24023438,0.445460258
0.2001953,0.53894157
0.16015626,0.573707751
0.28027344,0.579939838
0.13964844,0.510636491
0.25,0.422690481
0.20996094,0.312364504
0.13964842,0.168164037
0.3203125,0.048804213
0.1201172,0.002275516
0.21972656,0
0.24023438,0
0.21972656,0
0.16015624,0
0.25976564,0
0.18066406,0
0.15917968,0
0.3203125,0
0.13964844,0
0.22070312,0
0.24023438,0
0.18945312,0.006782694
0.1904297,0.073571766
0.21972656,0.179960663
0.1796875,0.280897091
0.2001953,0.369846862
0.25976564,0.420483182
0.12011718,0.420648851
0.28027344,0.380425331
0.1796875,0.328639072
0.16015624,0.244893264
0.29003906,0.140170806
0.27978516,0.047186502
0.75048828,0.002855358
0.71972656,0
0.58984376,0
1.00976562,0
0.93017578,0
0.59033204,0
0.48974608,0
0.44970704,0
0.37060546,0
0.52978516,0
0.36035156,0
0.59960938,0
0.54003906,0.008263972
0.41015626,0.090733151
0.45996094,0.223356262
0.38313802,0.37236601
0.41666666,0.51876403
0.41992188,0.61430159
0.42041016,0.619495809
0.47021484,0.570033791
0.46972656,0.469219179
0.38964844,0.335977245
0.5205078,0.193823281
0.43945314,0.068104681
0.60058594,0.004292783
1.72949218,0
1.22021484,0
2.12988282,0
1.05029296,0
0.62988282,0
0.40966796,0
0.47998048,0
0.41015624,0
0.45996094,0
0.45019532,0
0.5703125,0
1.44970702,0.011075477
0.60986328,0.111860854
0.5,0.275688255
0.41015626,0.439910338
0.4296875,0.557579362
0.40039062,0.61379971
0.50976562,0.622848174
0.4296875,0.581864525
0.48046876,0.488436812
0.6796875,0.354434749
0.47021484,0.200099222
0.41992188,0.065185978
0.68017578,0.004034534
0.58984374,0
0.68994142,0
1.06005858,0
0.97998048,0
0.8798828,0
0.79052736,0
0.39941406,0
0.41992186,0
0.40039064,0
0.3798828,0
0.48046876,0
0.3798828,0.006841166
0.96972658,0.060990648
1.33007812,0.144059161
0.64990234,0.228623569
1.22998046,0.306351685
0.25976564,0.356525105
0.12011718,0.388635705
0.16992188,0.39302594
0.28027344,0.360900723
0.8095703,0.274280066
0.3203125,0.156645151
0.43017578,0.053520914
0.51025392,0.00350829
0.56982422,0
0.5493164,0
0.71044922,0
0.75048828,0
0.21972656,0
0.31933594,0
0.18066406,0
0.22998046,0
0.2895508,0
0.26074218,0
0.28955078,0
0.5600586,0.008897413
0.34960936,0.077732988
0.24023438,0.182226433
0.20019532,0.279216035
0.21972656,0.368009882
0.86035156,0.407843592
0.59960938,0.405626548
0.44042968,0.366328827
0.41992188,0.301834761
0.40966796,0.219828481
0.34033204,0.128096441
0.6829427,0.046538442
0.52701824,0.004253802
0.6298828,0
1.2998047,0
0.69042968,0
1.5498047,0
0.71972656,0
1.00976562,0
0.28027344,0
0.18066406,0
0.27929688,0
0.22070312,0
0.21972656,0
0.29980468,0.007635403
0.2998047,0.061633835
0.3203125,0.133251678
0.12011718,0.201307633
0.46972656,0.286417775
0.84960938,0.341288407
0.66015626,0.391145106
0.3203125,0.415990622
1.66992186,0.384669388
0.66015626,0.307691656
1.1298828,0.195460483
0.58984376,0.072343864
2.52001952,0.005964093
1.36035158,0
0.5595703,0
0.6201172,0
1.2001953,0
0.44970704,0
1.70996094,0
0.29003906,0
0.28027344,0
0.2001953,0
0.359375,0
0.25048828,0
0.27001954,0.010929298
0.34960938,0.079920796
0.50976562,0.166746103
0.41064452,0.23272632
0.7397461,0.279859222
1.14013672,0.292079766
1.68017578,0.287514116
0.81982422,0.292338015
2.18017578,0.277525234
0.7294922,0.232209821
0.41992186,0.143089509
0.3203125,0.054846268
0.70019532,0.005116257
1.16992188,0
1.14013672,0
1.09960936,0
1.08007814,0
0.72021484,0
0.25,0
0.3203125,0
0.25976562,0
0.21972656,0
0.22998048,0
0.3305664,0
0.19921874,0.011319108
0.30078126,0.091142452
0.72949218,0.23274581
0.60009766,0.375630668
1.04003906,0.470023161
1.09684246,0.532577922
1.10286458,0.574833327
1.04003906,0.590844773
0.91992188,0.561160741
1.06005858,0.46771841
1.26025392,0.309265514
0.6796875,0.117673896
1.30029296,0.010091206
1.17692058,0
1.6796875,0
0.77376302,0
1.19921874,0
0.60058594,0
0.24023438,0
0.19921874,0
0.30078126,0
0.27929688,0
0.28027344,0
0.4501953,0
0.4399414,0.025059911
0.18994142,0.155037185
0.20996094,0.318474776
0.18945312,0.451609511
0.28027344,0.545573214
0.36686198,0.596779631
0.21321614,0.59492316
0.6899414,0.566369577
0.90039064,0.491184972
0.95996092,0.368857719
0.81982422,0.225855918
0.94335938,0.089437034
0.99658204,0.009024101
1.06005858,0
0.93994142,0
1.56982422,0
0.35009764,0
1.2504883,0
0.1796875,0
0.25,0
0.26953124,0
0.22070312,0
0.2294922,0
0.85058594,0
1.45996092,0.021171556
0.54003908,0.126975738
0.38964842,0.279162436
0.41015626,0.424103543
0.16666666,0.52646765
1.61360678,0.551093898
0.43945312,0.521141871
0.25976562,0.459634725
0.6904297,0.356525105
0.77978514,0.222674094
0.52978516,0.113502929
0.35058594,0.040895943
0.83984376,0.004244057
1.69970702,0
0.93017578,0
1.8701172,0
0.5703125,0
0.34960936,0
0.31982422,0
0.4038086,0
0.28613282,0
0.28027344,0
0.44042968,0
0.61914062,0
0.22070312,0.021181301
0.24951172,0.119335461
0.21044922,0.240878221
0.1201172,0.318772006
0.24951172,0.328853468
2.13037108,0.353172739
0.9794922,0.353172739
0.48046874,0.338886202
0.45996094,0.323620268
0.20019532,0.271312637
0.75292968,0.185905265
0.67675782,0.081557998
1.49023436,0.010125315
1.10986328,0
1.70947266,0
0.84082032,0
0.25976562,0
0.16015626,0
0.33984374,0
0.20019532,0
0.2392578,0
0.18066408,0
0.3798828,0
0.45996094,0
0.20019532,0.021761144
0.25976562,0.113147227
0.22998046,0.235338047
0.10986328,0.369651957
0.20019532,0.463391519
0.29980468,0.492661377
0.1796875,0.46326483
0.10058594,0.398829236
0.27929688,0.319697805
0.18066406,0.233686227
0.16015626,0.130016255
0.39941406,0.046499461
0.58007812,0.005588901
0.53027344,0
0.33007812,0
0.30957032,0
0.3235677,0
0.22623698,0
0.140625,0
0.24023438,0
0.25976562,0
0.21972656,0
0.20670574,0
0.51302082,0
0.30078126,0.022760032
0.27929688,0.110579354
0.53027344,0.227351814
2.20996092,0.36440414
0.6796875,0.48282842
0.40039064,0.544827702
2.01953124,0.555006616
0.38085938,0.528046381
1.31933594,0.458465295
0.3203125,0.366567585
0.16015624,0.230713926
0.25976564,0.084759313
0.33984374,0.010476144
0.36035156,0
0.27929688,0
0.30078124,0
0.25976564,0
0.2001953,0
0.1796875,0
0.28027344,0
0.20019532,0
0.12939452,0
0.27001954,0
0.21972656,0
0.26074218,0.013638478
1.19921876,0.053014161
0.56054688,0.103275289
0.41992186,0.14450257
0.4404297,0.180058115
0.27929688,0.216554077
0.53027342,0.22329779
0.38964844,0.228331211
0.27050782,0.205483473
0.30957032,0.168695153
0.24023436,0.12078263
2.62988282,0.060098958
0.7602539,0.009525982
0.64013672,0
0.34960938,0
0.37011718,0
0.38964844,0
0.30078126,0
0.18945312,0
0.31054688,0
0.2392578,0
0.22070314,0
0.15917968,0
0.34082032,0
0.21972656,0.025059911
0.40039062,0.115149876
2.01953124,0.232882243
1.58984376,0.328600091
1.62988282,0.398575859
0.60058592,0.43033563
0.1796875,0.447691921
0.3701172,0.449611735
0.16992188,0.409471049
0.33007812,0.336108806
0.38964844,0.225816937
0.68066406,0.097652279
0.52978516,0.013750548
0.5493164,0
0.29394532,0
0.9165039,0
0.35986328,0
1.02001952,0
0.5,0
0.22998048,0
0.24023438,0
0.13964844,0
0.29980468,0
0.71044922,0
0.1899414,0.029713268
0.24023438,0.107217242
0.25976562,0.198423038
0.20019532,0.273242197
0.16015624,0.338627953
0.36621094,0.354298316
0.25390626,0.353723346
0.40966796,0.325121036
0.47021484,0.275415388
0.4897461,0.204991338
0.5834961,0.120821611
0.87646484,0.049535107
1.39990234,0.008151901
0.74023438,0
0.5,0
0.4296875,0
0.25976562,0
0.24023438,0
0.18066406,0
0.1796875,0
0.29980468,0
0.16015626,0
1.08007812,0
0.75,0
0.4296875,0.035438602
0.20019532,0.133008047
0.21972656,0.236619546
0.29003906,0.291056515
0.9765625,0.294784072
0.23339844,0.2804683
1.40039062,0.267107563
0.22998046,0.250755032
0.14990236,0.239845225
0.24023436,0.209108706
0.25976564,0.159861084
0.3268229,0.084267178
0.3631185,0.015884757
0.41992188,0
0.31982422,0
0.29003906,0
0.16015624,0
0.3203125,0
0.1796875,0
0.18994142,0
0.22998046,0
0.21972656,0
0.18066406,0
0.63964844,0.001018379
0.37988282,0.036159751
0.16015624,0.129017367
0.21321616,0.269095593
0.30729166,0.439647217
0.1796875,0.542805563
0.13964844,0.59549813
0.29980468,0.57029204
0.20019532,0.473931007
0.24023438,0.344163255
0.3798828,0.209274375
0.4404297,0.129826223
0.96972656,0.063821643
0.58984374,0.012649335
1.4404297,0
1.11328124,0
0.77636718,0
0.53027344,0
0.16015626,0
0.19921874,0
0.2607422,0
0.21972656,0
0.16015624,0
0.52978516,0
0.66015626,0.000979398
0.20947264,0.048994245
0.2607422,0.199782501
0.27929688,0.406425658
0.140625,0.586795622
0.19921874,0.699163228
0.21386718,0.74508772
0.25634766,0.731117904
0.1303711,0.698929343
0.25976562,0.6298745
0.20019532,0.504940392
0.24023438,0.310011026
0.3798828,0.119881195
0.51953126,0.01830158
0.36035156,0
0.6796875,0
0.81005858,0
0.37060548,0
0.19921874,0
0.33007814,0
0.29003906,0
0.28027344,0
0.1899414,0
0.5600586,0
0.61035156,0.001505641
0.2392578,0.048511856
0.4404297,0.164782435
0.28027344,0.304358781
0.15917968,0.43451147
1.26074218,0.558032516
0.68652344,0.605896312
0.87304688,0.611090531
0.28027344,0.586590971
1.5,0.519514415
0.9296875,0.402352144
0.29003906,0.240771023
0.41992188,0.097496355
0.43017578,0.016562053
0.3696289,0
0.24023438,0
0.40039062,0
0.16992188,0
0.21972656,0
0.23046876,0
0.1796875,0
0.12011718,0
0.25,0
0.14941406,0
0.66064454,0.001052487
0.37939452,0.039400047
1.4404297,0.153862883
0.28027342,0.32525747
0.30957032,0.503883033
0.20996094,0.63124858
1.36035156,0.676705299
0.28027344,0.656698301
0.27929688,0.615334586
0.25,0.530945593
0.31054686,0.397927801
0.14990236,0.237745123
0.25976562,0.105428989
1.27001952,0.020450407
0.40039064,0
1.51953124,0
0.62988282,0
0.8203125,0
0.8095703,0
0.3203125,0
0.1796875,0
0.17041016,0
0.21972656,0
0.25048828,0
0.22623698,0.0022073
0.20345052,0.046192485
0.37988282,0.140346221
0.3203125,0.251953698
0.81640626,0.345040327
0.49316406,0.386891304
0.24023436,0.393693489
0.20019532,0.382803173
0.12011718,0.339017763
0.359375,0.260164071
0.16015626,0.183098633
0.20019532,0.108518233
0.21972656,0.048126918
0.25976562,0.011280128
0.21044922,0
0.22998046,0
0.28027344,0
0.1796875,0
0.16015626,0
0.27001952,0
0.20947266,0
0.18066406,0
0.1899414,0
0.35009766,0
0.20019532,0.000994015
0.1796875,0.034352007
0.24023438,0.124300666
0.2392578,0.25075016
0.140625,0.37559656
0.1796875,0.475568209
0.29003906,0.528606732
0.1904297,0.531267186
0.13964844,0.51319462
0.24023436,0.468390832
0.2294922,0.37286789
0.19042968,0.25104739
0.13964844,0.127750485
0.33007812,0.030541614
0.15039064,0
0.19921874,0
0.24023438,0
0.28027344,0
0.13964844,0
0.2001953,0
0.25,0
0.24023438,0
0.12988282,0
0.31005858,0
0.28955078,0.004940842
0.20019532,0.076904642
0.140625,0.233345143
0.28955078,0.39720178
0.1899414,0.50786884
0.16015626,0.562451986
0.20996094,0.579949583
0.25,0.576816485
0.16015624,0.549768544
0.16015626,0.487817988
0.29980468,0.39070657
0.16992188,0.254979598
0.18945312,0.11936957
0.22070312,0.025220708
0.2998047,0
0.14990234,0
0.21044922,0
0.24951172,0
0.21044922,0
0.13964844,0
0.25976562,0
0.21972656,0
0.24023438,0
0.24023436,0
0.28027344,0.003737303
0.13964844,0.060605711
0.1796875,0.191908339
0.1303711,0.349381837
0.27001952,0.491837904
0.13964844,0.58575288
0.6201172,0.626146942
0.40039062,0.638503919
0.359375,0.62850042
0.25048828,0.555605948
0.22998046,0.445343315
0.25976564,0.296494364
0.24023436,0.134523433
0.2998047,0.029859446
0.48046874,0
0.2998047,0
0.16015624,0
0.21972656,0
0.28027344,0
0.21972656,0
0.13964844,0
0.28027344,0
0.20019532,0
0.24023436,0
0.1796875,0.005905622
0.28027344,0.085475589
0.16015626,0.259438051
0.19921874,0.450479062
0.24023438,0.609731068
0.25976562,0.689305908
0.1904297,0.717562261
0.15039062,0.709766061
0.21972656,0.657112474
0.21972656,0.572684499
0.16015626,0.457919561
0.3203125,0.302906738
0.41992186,0.14400069
0.36962892,0.032895092
0.8696289,0
0.88085938,0
0.89290364,0
0.71647136,0
0.390625,0
0.2392578,0
0.22070314,0
0.13964844,0
0.3203125,0
0.13964842,0
0.21972658,0.005428105
0.19042968,0.076310182
1.31982422,0.224413621
0.35986328,0.391617751
1.12988282,0.529893106
0.5,0.622833557
2.54003906,0.671662132
0.28027344,0.669654611
0.54980468,0.638435703
0.80029296,0.572280071
0.93017578,0.463006581
2.32958986,0.307199521
1.60986328,0.141052751
1.05029296,0.032558881
0.82958984,0
0.97021484,0
0.95996094,0
0.89013672,0
0.55957032,0
0.28027344,0
0.24023438,0
0.16015624,0
0.21972656,0
0.25976562,0
0.22070314,0.004000425
0.19921874,0.046299684
0.27050782,0.138085322
0.3095703,0.244971226
0.3203125,0.33954888
0.20019532,0.412209465
0.51953126,0.445694145
1.25048828,0.45654548
1.97021484,0.449080619
1.859375,0.386048341
1.25976562,0.291514541
0.38085938,0.184024432
1.49951172,0.085178359
1.64990234,0.019787731
0.95996094,0
0.95996094,0
1.00976562,0
0.56054688,0
0.24023436,0
0.13964844,0
0.2998047,0
0.2001953,0
0.20019532,0
0.20019532,0
0.33984374,0.004575395
0.24023438,0.052687695
0.29980468,0.148293472
0.37988282,0.245745974
1.29003906,0.334515457
0.30957032,0.369807881
1.24023436,0.38155578
0.7998047,0.389327618
1.19042968,0.401080389
1.05957032,0.362498944
1.10009764,0.307871943
0.85009766,0.219117077
0.45019532,0.105545932
0.49023438,0.026165997
0.58984374,0
0.69970704,0
0.43017578,0
0.44970702,0
0.37060548,0
0.359375,0
0.44042968,0
0.39941406,0
0.36035156,0
0.41992188,0
0.4404297,0.006841166
0.40625,0.061317114
0.35351562,0.161298509
0.46972656,0.268442661
0.3803711,0.364652644
0.3696289,0.446941537
0.86035156,0.492822174
0.58984376,0.498942191
0.4399414,0.474876296
0.39013672,0.415288964
1.1899414,0.334286444
1.41992188,0.227191018
1.60009766,0.113273915
0.73974608,0.031793879
1.85009766,0.001164557
0.70019532,0
0.62011718,0
0.4794922,0
0.63037108,0
0.4897461,0
0.5,0
0.52701822,0
0.55989584,0
0.60302734,0
0.55680338,0.007537951
1.50651042,0.068616307
0.72672526,0.177222247
0.70996094,0.300061125
0.77001954,0.414509343
0.53027344,0.492252077
0.5,0.524625798
0.53678384,0.537889084
1.4934896,0.536256754
0.6796875,0.502416373
0.66992186,0.421910862
1.42317708,0.302526674
0.60709636,0.150271758
0.70996094,0.037952877
0.75976562,0.001276628
0.50976564,0
0.44042968,0
0.37304688,0
0.49316406,0
0.33398438,0
0.40966796,0
0.40966796,0
0.45996094,0
0.49023438,0
1.10351562,0.004965205
1.01985678,0.041743779
0.64713542,0.098144414
0.72949218,0.148571212
0.60351562,0.198700778
0.63671876,0.239767263
0.41992188,0.254399756
0.39990234,0.254531316
0.47672526,0.244581416
0.5,0.217260607
0.41341146,0.188448775
1.01953124,0.133656106
1.03352864,0.073371988
0.89322918,0.022545636
0.61328124,0.001208411
0.60058594,0
0.43294272,0
0.3766276,0
0.38037108,0
0.4897461,0
0.37988282,0
0.3798828,0
0.40690104,0
0.63313804,0
1.33007812,0.006046928
1.35058594,0.053798653
0.51953124,0.142836132
1.54003906,0.243148865
0.36686198,0.351179835
0.43294272,0.436582336
0.62011718,0.488100601
0.49023438,0.514076565
0.38964844,0.514544337
1.00683594,0.459283896
0.8432617,0.36646526
0.52978516,0.250126464
0.85058594,0.127696886
1.44335938,0.036033063
2.60595702,0.00153975
1.35058594,0
1.08007814,0
0.93017578,0
0.43945312,0
0.36035156,0
0.37988282,0
0.44970702,0
0.4038086,0
0.45996094,0
0.48632812,0.009306714
0.35009766,0.072139215
0.28955078,0.182367739
0.26074218,0.29685981
1.10986328,0.397274869
0.27978516,0.454201748
1.23046876,0.480747809
0.11914062,0.48097195
0.26074218,0.457651566
0.16015626,0.407117571
0.19921874,0.337629065
0.10058594,0.235951998
0.2998047,0.124018054
0.18652342,0.037129403
0.46337892,0.002295006
1.19710286,0
1.35970052,0
1.02327474,0
0.95996094,0
0.41992188,0
0.40966796,0
0.36035156,0
0.32682292,0
0.6233724,0
0.38964844,0.01238134
0.40039062,0.093086629
0.359375,0.238700158
0.48697916,0.400052265
0.33333334,0.505359439
0.5703125,0.538118097
0.41015624,0.541553297
0.39941408,0.531320785
0.33984374,0.520615627
0.35058594,0.475197889
0.4296875,0.386350443
0.45996094,0.278787244
0.4501953,0.149555482
0.64013672,0.047327808
1.11962892,0.002889467
1.16341146,0
1.0768229,0
0.83007814,0
0.46972656,0
0.40039062,0
0.34960938,0
0.33984374,0
0.48046876,0
0.41308594,0
0.4267578,0.015197718
0.37988282,0.112976685
1.16015624,0.285798952
0.41341146,0.466963152
0.48697918,0.596380075
0.609375,0.61194324
0.69042968,0.571558923
0.41992188,0.524708632
0.36035156,0.47764882
0.9897461,0.413564054
1.0102539,0.322182843
2.5493164,0.218400802
1.49023438,0.118862816
1.9897461,0.038800714
1.23697916,0.002314497
2.09309896,0
1.08007812,0
0.95019532,0
0.86328124,0
0.74707032,0
0.45996094,0
0.3798828,0
0.37988282,0
0.60986328,0
1.47021484,0.011475032
0.6796875,0.075135878
0.6201172,0.184823543
0.43945312,0.296260478
0.38085938,0.377608954
0.33984374,0.40804337
0.5,0.43453096
1.37988282,0.468697807
0.54003906,0.466816974
1.5,0.433673379
0.6899414,0.369150077
0.58007812,0.264101152
0.52327474,0.143586516
0.54654948,0.046309428
1.35009766,0.003045391
1.56982422,0
0.85009766,0
1.47021484,0
0.25976562,0
0.13964844,0
0.18066406,0
0.2529297,0
0.18652344,0
0.2001953,0
0.66015626,0.012040257
0.24023438,0.069176658
0.3095703,0.164041796
0.18017578,0.266922402
0.28955078,0.374855921
0.18066406,0.467333472
0.23925782,0.510090758
0.29394532,0.513618538
0.30664062,0.508214797
0.70996094,0.46441477
0.8798828,0.382963969
0.8968099,0.274976852
0.84342448,0.149194907
0.72298178,0.046752838
1.23697916,0.00341571
1.13639322,0
1.10335288,0
0.97998046,0
0.83007812,0
0.47363282,0
0.38671876,0
0.33984374,0
0.41992188,0
0.47949218,0
0.6735026,0.01939792
0.47688802,0.113878121
0.49023438,0.2666203
0.38639324,0.417715531
0.39290364,0.52264264
0.42089844,0.565092949
0.44970702,0.55072845
0.36962892,0.532095532
0.47021484,0.507634955
2.9165039,0.450932217
1.01367188,0.371547408
0.56640624,0.264900263
1.7734375,0.142236799
1.0498047,0.044949967
1.2001953,0.003576507
1.28287762,0
1.57698566,0
1.05029298,0
0.33007812,0
0.38313802,0
0.4264323,0
0.40039062,0
0.29980468,0
0.56640626,0
0.59375,0.02240433
1.20019532,0.133773049
0.4296875,0.317734136
1.50976562,0.495755495
0.61035156,0.655679923
1.04003906,0.765859721
0.56933594,0.794929802
0.52050782,0.777807397
0.41015624,0.717338121
0.53027344,0.626814492
0.84960938,0.524518601
0.55664062,0.371186834
0.63964844,0.188039475
0.6468099,0.052673077
0.70670572,0.004044279
0.5735677,0
0.83658856,0
1.14355468,0
1.19628906,0
1.07682292,0
0.5032552,0
0.46972656,0
0.40039064,0
0.58007812,0
1.29003906,0.021770889
1.34960938,0.108138169
2.71972656,0.232019789
0.48046874,0.374836431
0.55957032,0.509218558
2.0703125,0.599825021
0.91015626,0.659422098
0.54980468,0.633655657
0.74023438,0.585426413
0.99674478,0.507790879
1.00325522,0.38749551
1.08984374,0.261119106
0.83007812,0.136082673
0.66015626,0.045334904
1.12304688,0.004209948
1.44677734,0
1.63964844,0
1.08707682,0
1.08007812,0
1.00651042,0
0.48697916,0
0.33984376,0
0.45996094,0
0.49316406,0
1.12695312,0.021239772
0.54003906,0.111310247
1.4897461,0.265012334
0.39013672,0.44882237
